Years,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00,2023.00,2024.00,2025.00,2026.00,2027.00,2028.00,2029.00,2030.00,2031.00,2032.00,2033.00,2034.00,2035.00,2036.00,2037.00,2038.00,2039.00,2040.00,2041.00,2042.00,2043.00,2044.00,2045.00,2046.00,2047.00,2048.00,2049.00,Final
72: RETAIL PRICE,0.124600,0.134706,0.146297,0.154849,0.161921,0.168507,0.175025,0.181429,0.187806,0.194132,0.200357,0.206418,0.212293,0.217989,0.223491,0.228784,0.233876,0.238780,0.243486,0.247974,0.252251,0.256337,0.260243,0.263983,0.267584,0.271052,0.274393,0.277617,0.280741,0.283772,0.286504,0.289169,0.291485,0.293712,0.296025,0.298443
73: RETAIL PRICE,0.124600,0.129068,0.133940,0.139413,0.145331,0.151930,0.158983,0.166327,0.173861,0.181443,0.188757,0.195802,0.202707,0.209536,0.216283,0.222936,0.229503,0.235983,0.242418,0.248815,0.255150,0.261397,0.267531,0.273520,0.279349,0.285005,0.290448,0.295638,0.300532,0.305081,0.309223,0.312896,0.316046,0.318614,0.320546,0.321781
74: RETAIL PRICE,0.124600,0.130065,0.135861,0.142026,0.148764,0.155889,0.163229,0.170643,0.177876,0.184838,0.191640,0.198425,0.205170,0.211835,0.218415,0.224915,0.231405,0.237884,0.244328,0.250712,0.257017,0.263224,0.269337,0.275332,0.281176,0.286831,0.292257,0.297410,0.302248,0.306720,0.310763,0.314321,0.317339,0.319762,0.321524,0.322566
75: RETAIL PRICE,0.124600,0.129068,0.133940,0.139413,0.145331,0.151930,0.158983,0.166327,0.173846,0.181399,0.188676,0.195666,0.202497,0.209229,0.215858,0.222369,0.228765,0.235041,0.241240,0.247357,0.253361,0.259218,0.264893,0.270345,0.275553,0.280483,0.285079,0.289284,0.293038,0.296269,0.298894,0.300828,0.301997,0.302330,0.301221,0.298333
76: RETAIL PRICE,0.124600,0.130065,0.135861,0.142026,0.148764,0.155889,0.163229,0.170641,0.177853,0.184782,0.191542,0.198266,0.204929,0.211489,0.217942,0.224293,0.230607,0.236876,0.243073,0.249165,0.255124,0.260926,0.266566,0.272008,0.277205,0.282107,0.286654,0.290786,0.294443,0.297551,0.300027,0.301789,0.302766,0.302884,0.301522,0.298339
77: RETAIL PRICE,0.124600,0.130526,0.137994,0.148630,0.158659,0.166379,0.173269,0.179959,0.186581,0.193099,0.199595,0.206001,0.212266,0.218350,0.224230,0.229875,0.235270,0.240407,0.245245,0.249727,0.253824,0.257531,0.260832,0.263708,0.266136,0.268103,0.269612,0.270491,0.270532,0.270174,0.270123,0.271523,0.275818,0.280232,0.284653,0.289073
78: RETAIL PRICE,0.124600,0.134706,0.146297,0.154849,0.161921,0.168507,0.175027,0.181514,0.188038,0.194524,0.200979,0.207333,0.213541,0.219571,0.225390,0.230964,0.236280,0.241331,0.246077,0.250464,0.254463,0.258073,0.261277,0.264078,0.266463,0.268406,0.269889,0.270740,0.270742,0.270339,0.270256,0.271718,0.276029,0.280445,0.284868,0.289288
79: RETAIL PRICE,0.124600,0.130526,0.137994,0.148630,0.158659,0.166379,0.173269,0.179888,0.186360,0.192713,0.198961,0.205036,0.210889,0.216502,0.221846,0.226883,0.231595,0.235969,0.239959,0.243503,0.246570,0.249155,0.251245,0.252823,0.253699,0.253658,0.253490,0.253823,0.257980,0.262406,0.266841,0.271275,0.275707,0.280137,0.284564,0.288988
80: RETAIL PRICE,0.124600,0.134706,0.146297,0.154849,0.161921,0.168507,0.175025,0.181428,0.187799,0.194112,0.200311,0.206323,0.212109,0.217658,0.222930,0.227884,0.232504,0.236777,0.240661,0.244094,0.247048,0.249520,0.251498,0.252981,0.253788,0.253701,0.253514,0.253926,0.258174,0.262605,0.267043,0.271479,0.275913,0.280344,0.284772,0.289197
81: RETAIL PRICE,0.124600,0.130061,0.136031,0.142738,0.150021,0.158126,0.166853,0.176030,0.185524,0.195131,0.204498,0.213643,0.222749,0.231848,0.240954,0.250060,0.259159,0.268264,0.277458,0.286739,0.296099,0.305524,0.315002,0.324521,0.334090,0.343727,0.353421,0.363164,0.372953,0.382775,0.392615,0.402447,0.412239,0.421968,0.431612,0.441151
82: RETAIL PRICE,0.124600,0.131083,0.138023,0.145453,0.153633,0.162368,0.171472,0.180769,0.189924,0.198848,0.207712,0.216621,0.225539,0.234445,0.243346,0.252263,0.261279,0.270390,0.279586,0.288857,0.298195,0.307590,0.317064,0.326618,0.336241,0.345923,0.355656,0.365429,0.375240,0.385078,0.394926,0.404764,0.414557,0.424290,0.433941,0.443484
83: RETAIL PRICE,0.124600,0.130061,0.136031,0.142738,0.150021,0.158126,0.166853,0.176030,0.185524,0.195127,0.204472,0.213577,0.222640,0.231692,0.240740,0.249773,0.258784,0.267789,0.276873,0.286033,0.295261,0.304543,0.313869,0.323232,0.332646,0.342122,0.351651,0.361222,0.370826,0.380447,0.390072,0.399684,0.409263,0.418797,0.428276,0.437694
84: RETAIL PRICE,0.124600,0.131083,0.138023,0.145453,0.153633,0.162368,0.171472,0.180769,0.189924,0.198838,0.207672,0.216538,0.225410,0.234265,0.243103,0.251940,0.260861,0.269868,0.278950,0.288095,0.297295,0.306540,0.315854,0.325242,0.334698,0.344211,0.353770,0.363364,0.372985,0.382617,0.392244,0.401852,0.411423,0.420949,0.430423,0.439834
85: RETAIL PRICE,0.124600,0.131583,0.140430,0.153011,0.164686,0.174151,0.182858,0.191475,0.200106,0.208833,0.217689,0.226570,0.235457,0.244382,0.253345,0.262327,0.271326,0.280348,0.289383,0.298415,0.307445,0.316481,0.325526,0.334585,0.343662,0.352777,0.361927,0.371125,0.380401,0.389788,0.399282,0.408875,0.418468,0.428011,0.437482,0.446861
86: RETAIL PRICE,0.124600,0.135865,0.149048,0.159230,0.168010,0.176383,0.184767,0.193195,0.201772,0.210489,0.219318,0.228155,0.237010,0.245905,0.254819,0.263738,0.272667,0.281617,0.290578,0.299535,0.308490,0.317454,0.326440,0.335485,0.344589,0.353738,0.362919,0.372144,0.381441,0.390846,0.400357,0.409969,0.419590,0.429158,0.438652,0.448050
87: RETAIL PRICE,0.124600,0.131583,0.140430,0.153011,0.164686,0.174151,0.182858,0.191475,0.200062,0.208637,0.217272,0.225925,0.234554,0.243141,0.251701,0.260234,0.268731,0.277212,0.285669,0.294079,0.302454,0.310815,0.319159,0.327493,0.335854,0.344274,0.352753,0.361290,0.369893,0.378544,0.387235,0.395960,0.404697,0.413475,0.422342,0.431303
88: RETAIL PRICE,0.124600,0.135865,0.149048,0.159230,0.168010,0.176383,0.184767,0.193195,0.201712,0.210262,0.218862,0.227468,0.236048,0.244585,0.253085,0.261537,0.269944,0.278331,0.286694,0.295010,0.303291,0.311566,0.319835,0.328134,0.336500,0.344937,0.353430,0.361982,0.370598,0.379262,0.387965,0.396700,0.405445,0.414229,0.423097,0.432061
89: RETAIL PRICE,0.124600,0.130061,0.136031,0.142738,0.150021,0.158126,0.166853,0.176030,0.185524,0.195131,0.204498,0.213643,0.222749,0.231857,0.240998,0.250151,0.259297,0.268461,0.277729,0.287089,0.296531,0.306040,0.315599,0.325218,0.334922,0.344703,0.354552,0.364458,0.374418,0.384415,0.394428,0.404432,0.414396,0.424302,0.434127,0.443842
90: RETAIL PRICE,0.124600,0.131083,0.138023,0.145453,0.153633,0.162368,0.171472,0.180769,0.189924,0.198848,0.207742,0.216716,0.225707,0.234677,0.243633,0.252631,0.261735,0.270937,0.280223,0.289580,0.299000,0.308517,0.318129,0.327829,0.337601,0.347434,0.357319,0.367246,0.377211,0.387206,0.397216,0.407223,0.417188,0.427084,0.436885,0.446565
91: RETAIL PRICE,0.124600,0.130061,0.136031,0.142738,0.150021,0.158126,0.166853,0.176030,0.185524,0.195127,0.204470,0.213571,0.222624,0.231670,0.240734,0.249785,0.258806,0.267829,0.276937,0.286115,0.295353,0.304635,0.313945,0.323302,0.332732,0.342224,0.351766,0.361351,0.370973,0.380615,0.390263,0.399906,0.409529,0.419132,0.428710,0.438240
92: RETAIL PRICE,0.124600,0.131083,0.138023,0.145453,0.153633,0.162368,0.171472,0.180769,0.189924,0.198838,0.207700,0.216624,0.225559,0.234462,0.243331,0.252219,0.261194,0.270248,0.279366,0.288533,0.297742,0.307024,0.316377,0.325797,0.335277,0.344804,0.354368,0.363960,0.373575,0.383201,0.392831,0.402459,0.412065,0.421639,0.431175,0.440658
93: RETAIL PRICE,0.124600,0.131583,0.140430,0.153011,0.164686,0.174151,0.182858,0.191475,0.200106,0.208833,0.217689,0.226570,0.235455,0.244377,0.253333,0.262299,0.271273,0.280261,0.289251,0.298225,0.307183,0.316137,0.325094,0.334062,0.343065,0.352116,0.361209,0.370367,0.379625,0.389013,0.398513,0.408110,0.417702,0.427244,0.436718,0.446100
94: RETAIL PRICE,0.124600,0.135865,0.149048,0.159230,0.168010,0.176383,0.184767,0.193195,0.201772,0.210493,0.219332,0.228182,0.237047,0.245947,0.254856,0.263760,0.272663,0.281575,0.290487,0.299381,0.308258,0.317133,0.326046,0.335020,0.344059,0.353145,0.362270,0.371455,0.380733,0.390138,0.399655,0.409271,0.418891,0.428458,0.437952,0.447352
95: RETAIL PRICE,0.124600,0.131583,0.140430,0.153011,0.164686,0.174151,0.182858,0.191475,0.200062,0.208634,0.217261,0.225896,0.234496,0.243041,0.251539,0.259985,0.268366,0.276702,0.284982,0.293179,0.301303,0.309377,0.317404,0.325410,0.333439,0.341524,0.349668,0.357881,0.366179,0.374551,0.383008,0.391528,0.400118,0.408825,0.417679,0.426633
96: RETAIL PRICE,0.124600,0.135865,0.149048,0.159230,0.168010,0.176383,0.184767,0.193195,0.201712,0.210263,0.218865,0.227467,0.236030,0.244532,0.252975,0.261339,0.269628,0.277866,0.286045,0.294140,0.302163,0.310144,0.318105,0.326090,0.334133,0.342232,0.350388,0.358611,0.366919,0.375299,0.383760,0.392288,0.400880,0.409587,0.418440,0.427393
97: RETAIL PRICE,0.124600,0.131590,0.139107,0.147371,0.156224,0.165857,0.176084,0.186717,0.197585,0.208406,0.218898,0.229137,0.239292,0.249352,0.259331,0.269223,0.279037,0.288869,0.298726,0.308595,0.318465,0.328318,0.338146,0.347974,0.357795,0.367596,0.377363,0.387081,0.396737,0.406315,0.415798,0.425172,0.434431,0.443559,0.452541,0.461361
98: RETAIL PRICE,0.124600,0.132621,0.141097,0.150049,0.159758,0.170000,0.180560,0.191228,0.201651,0.211797,0.221848,0.231832,0.241743,0.251565,0.261312,0.271072,0.280869,0.290691,0.300525,0.310360,0.320189,0.330035,0.339891,0.349745,0.359584,0.369394,0.379161,0.388871,0.398509,0.408062,0.417522,0.426873,0.436100,0.445188,0.454122,0.462885
99: RETAIL PRICE,0.124600,0.131590,0.139107,0.147371,0.156224,0.165857,0.176083,0.186708,0.197563,0.208364,0.218829,0.229035,0.239154,0.249174,0.259106,0.268946,0.278702,0.288469,0.298253,0.308042,0.317821,0.327574,0.337290,0.346996,0.356683,0.366337,0.375942,0.385483,0.394946,0.404315,0.413570,0.422698,0.431691,0.440533,0.449208,0.457698
100: RETAIL PRICE,0.124600,0.132621,0.141097,0.150049,0.159758,0.170000,0.180559,0.191214,0.201622,0.211746,0.221767,0.231718,0.241590,0.251370,0.261069,0.270775,0.280512,0.290267,0.300027,0.309778,0.319514,0.329257,0.338999,0.348727,0.358428,0.368087,0.377688,0.387216,0.396656,0.405994,0.415220,0.424318,0.433273,0.442068,0.450687,0.459112
101: RETAIL PRICE,0.124600,0.133177,0.143864,0.158353,0.171276,0.182051,0.192073,0.201956,0.211735,0.221525,0.231310,0.241035,0.250681,0.260252,0.269738,0.279121,0.288390,0.297538,0.306548,0.315402,0.324092,0.332618,0.340996,0.349269,0.357439,0.365534,0.373542,0.381465,0.389227,0.396875,0.404465,0.412045,0.420150,0.428902,0.437730,0.446559
102: RETAIL PRICE,0.124600,0.137497,0.152345,0.164023,0.174252,0.184035,0.193762,0.203448,0.213180,0.222932,0.232645,0.242298,0.251883,0.261391,0.270806,0.280112,0.289299,0.298362,0.307284,0.316050,0.324660,0.333158,0.341552,0.349840,0.358024,0.366129,0.374147,0.382078,0.389844,0.397492,0.405079,0.412660,0.420829,0.429590,0.438416,0.447241
103: RETAIL PRICE,0.124600,0.133177,0.143864,0.158353,0.171276,0.182051,0.192029,0.201840,0.211524,0.221187,0.230829,0.240405,0.249893,0.259299,0.268612,0.277814,0.286897,0.295854,0.304671,0.313333,0.321838,0.330186,0.338397,0.346559,0.354649,0.362706,0.370570,0.378308,0.385983,0.393710,0.402244,0.411080,0.419946,0.428807,0.437655,0.446488
104: RETAIL PRICE,0.124600,0.137497,0.152345,0.164023,0.174252,0.184035,0.193711,0.203325,0.212958,0.222583,0.232153,0.241655,0.251082,0.260423,0.269663,0.278785,0.287782,0.296650,0.305376,0.313947,0.322368,0.330686,0.338913,0.347094,0.355201,0.363272,0.371144,0.378888,0.386566,0.394323,0.402920,0.411766,0.420634,0.429494,0.438339,0.447167
105: RETAIL PRICE,0.124600,0.131590,0.139107,0.147371,0.156224,0.165857,0.176084,0.186717,0.197585,0.208403,0.218893,0.229130,0.239307,0.249396,0.259392,0.269271,0.279061,0.288851,0.298614,0.308319,0.317925,0.327396,0.336735,0.345886,0.354780,0.363330,0.371430,0.378953,0.385754,0.391641,0.396252,0.400091,0.409425,0.418505,0.427491,0.436436
106: RETAIL PRICE,0.124600,0.132621,0.141097,0.150049,0.159758,0.170000,0.180560,0.191228,0.201650,0.211821,0.221930,0.231986,0.241959,0.251814,0.261587,0.271379,0.281179,0.290959,0.300689,0.310349,0.319953,0.329458,0.338815,0.347963,0.356829,0.365324,0.373343,0.380767,0.387448,0.393180,0.397593,0.401908,0.410994,0.419940,0.428846,0.437705
107: RETAIL PRICE,0.124600,0.131590,0.139107,0.147371,0.156224,0.165857,0.176083,0.186707,0.197559,0.208357,0.218817,0.229016,0.239146,0.249177,0.259098,0.268882,0.278560,0.288212,0.297802,0.307289,0.316617,0.325748,0.334660,0.343274,0.351487,0.359171,0.366168,0.372297,0.377227,0.382464,0.391638,0.400737,0.409802,0.418829,0.427811,0.436742
108: RETAIL PRICE,0.124600,0.132621,0.141097,0.150049,0.159758,0.170000,0.180559,0.191213,0.201618,0.211764,0.221840,0.231853,0.241774,0.251565,0.261259,0.270958,0.280640,0.290273,0.299819,0.309254,0.318576,0.327728,0.336640,0.345227,0.353383,0.360976,0.367847,0.373827,0.378573,0.383851,0.393145,0.402210,0.411201,0.420148,0.429046,0.437898
109: RETAIL PRICE,0.124600,0.133177,0.143864,0.158353,0.171276,0.182051,0.192073,0.201956,0.211732,0.221514,0.231283,0.240981,0.250579,0.260065,0.269411,0.278573,0.287514,0.296192,0.304551,0.312516,0.320023,0.327136,0.333847,0.339629,0.348705,0.357678,0.366643,0.375602,0.384552,0.393494,0.402424,0.411344,0.420250,0.429137,0.438009,0.446863
110: RETAIL PRICE,0.124600,0.137497,0.152345,0.164023,0.174252,0.184035,0.193762,0.203448,0.213179,0.222933,0.232643,0.242280,0.251823,0.261248,0.270521,0.279601,0.288450,0.297031,0.305286,0.313144,0.320573,0.327674,0.334384,0.340274,0.349347,0.358329,0.367303,0.376267,0.385221,0.394164,0.403095,0.412012,0.420911,0.429791,0.438654,0.447498
111: RETAIL PRICE,0.124600,0.133177,0.143864,0.158353,0.171276,0.182051,0.192029,0.201835,0.211509,0.221154,0.230760,0.240275,0.249662,0.258904,0.267964,0.276788,0.285330,0.293537,0.301340,0.308760,0.315843,0.321652,0.330750,0.339738,0.348720,0.357696,0.366666,0.375629,0.384584,0.393529,0.402459,0.411376,0.420280,0.429170,0.438043,0.446900
112: RETAIL PRICE,0.124600,0.137497,0.152345,0.164023,0.174252,0.184035,0.193711,0.203320,0.212947,0.222563,0.232109,0.241560,0.250891,0.260067,0.269048,0.277782,0.286223,0.294321,0.302008,0.309312,0.316305,0.322215,0.331345,0.340351,0.349345,0.358331,0.367309,0.376278,0.385236,0.394181,0.403110,0.412024,0.420924,0.429806,0.438672,0.447518
113: RETAIL PRICE,0.124600,0.132623,0.141373,0.151110,0.161661,0.173301,0.185870,0.199182,0.213055,0.227044,0.240878,0.254776,0.268873,0.283113,0.297507,0.312047,0.326842,0.341988,0.357479,0.373311,0.389482,0.405997,0.422925,0.440278,0.458062,0.476285,0.494952,0.514073,0.533657,0.553718,0.574284,0.595375,0.617010,0.639211,0.661987,0.685375
114: RETAIL PRICE,0.124600,0.133680,0.143431,0.153887,0.165413,0.177794,0.190809,0.204209,0.217559,0.230855,0.244324,0.257986,0.271807,0.285768,0.299926,0.314412,0.329233,0.344385,0.359862,0.375666,0.391857,0.408454,0.425461,0.442884,0.460728,0.478998,0.497701,0.516845,0.536455,0.556551,0.577144,0.598249,0.619887,0.642079,0.664836,0.688189
115: RETAIL PRICE,0.124600,0.132623,0.141373,0.151110,0.161661,0.173301,0.185870,0.199182,0.213043,0.227011,0.240824,0.254688,0.268741,0.282927,0.297257,0.311724,0.326437,0.341490,0.356877,0.372592,0.388631,0.404999,0.421762,0.438931,0.456512,0.474508,0.492923,0.511764,0.531039,0.550758,0.570946,0.591619,0.612792,0.634483,0.656712,0.679501
116: RETAIL PRICE,0.124600,0.133680,0.143431,0.153887,0.165413,0.177794,0.190809,0.204206,0.217539,0.230815,0.244259,0.257884,0.271658,0.285562,0.299653,0.314064,0.328800,0.343855,0.359225,0.374907,0.390962,0.407407,0.424245,0.441478,0.459111,0.477148,0.495591,0.514447,0.533739,0.553482,0.573686,0.594362,0.615526,0.637195,0.659389,0.682129
117: RETAIL PRICE,0.124600,0.134270,0.146551,0.163274,0.178229,0.191362,0.203975,0.216732,0.229664,0.242874,0.256385,0.270146,0.284114,0.298299,0.312686,0.327263,0.342033,0.357001,0.372158,0.387489,0.402996,0.418726,0.434758,0.451102,0.467768,0.484765,0.502106,0.519805,0.537889,0.556375,0.575277,0.594617,0.614429,0.634739,0.655548,0.676921
118: RETAIL PRICE,0.124600,0.138712,0.155303,0.168932,0.181321,0.193497,0.205844,0.218433,0.231351,0.244550,0.258012,0.271707,0.285620,0.299734,0.314038,0.328522,0.343191,0.358054,0.373103,0.388331,0.403812,0.419580,0.435647,0.452024,0.468720,0.485743,0.503105,0.520822,0.538919,0.557413,0.576319,0.595657,0.615463,0.635763,0.656557,0.677909
119: RETAIL PRICE,0.124600,0.134270,0.146551,0.163274,0.178229,0.191362,0.203972,0.216662,0.229490,0.242589,0.255940,0.269495,0.283221,0.297134,0.311226,0.325482,0.339905,0.354499,0.369255,0.384160,0.399218,0.414470,0.429998,0.445812,0.461923,0.478339,0.495070,0.512130,0.529540,0.547313,0.565459,0.583996,0.602947,0.622337,0.642189,0.662529
120: RETAIL PRICE,0.124600,0.138712,0.155303,0.168932,0.181321,0.193497,0.205839,0.218352,0.231167,0.244248,0.257546,0.271032,0.284696,0.298535,0.312539,0.326697,0.341014,0.355497,0.370139,0.384935,0.399956,0.415241,0.430800,0.446643,0.462779,0.479217,0.495965,0.513039,0.530457,0.548235,0.566382,0.584913,0.603855,0.623230,0.643063,0.663378
121: RETAIL PRICE,0.124600,0.132623,0.141373,0.151110,0.161661,0.173301,0.185870,0.199182,0.213055,0.227044,0.240889,0.254870,0.269084,0.283442,0.297938,0.312571,0.327524,0.342829,0.358467,0.374423,0.390714,0.407413,0.424517,0.442021,0.459921,0.478210,0.496881,0.515953,0.535441,0.555349,0.575677,0.596434,0.617636,0.639304,0.661443,0.684085
122: RETAIL PRICE,0.124600,0.133680,0.143431,0.153887,0.165413,0.177794,0.190809,0.204209,0.217582,0.230970,0.244561,0.258360,0.272306,0.286360,0.300682,0.315341,0.330326,0.345621,0.361231,0.377232,0.393630,0.410416,0.427583,0.445125,0.463035,0.481320,0.499994,0.519053,0.538505,0.558350,0.578592,0.599239,0.620309,0.641828,0.663802,0.686263
123: RETAIL PRICE,0.124600,0.132623,0.141373,0.151110,0.161661,0.173301,0.185870,0.199182,0.213042,0.227009,0.240831,0.254773,0.268933,0.283221,0.297629,0.312156,0.326986,0.342143,0.357605,0.373349,0.389394,0.405805,0.422572,0.439683,0.457125,0.474884,0.492947,0.511323,0.530020,0.549034,0.568357,0.587989,0.607944,0.628239,0.648898,0.669952
124: RETAIL PRICE,0.124600,0.133680,0.143431,0.153887,0.165413,0.177794,0.190809,0.204206,0.217562,0.230926,0.244488,0.258244,0.272129,0.286108,0.300338,0.314889,0.329742,0.344882,0.360308,0.376093,0.392234,0.408719,0.425533,0.442664,0.460097,0.477834,0.495876,0.514216,0.532850,0.551774,0.570983,0.590477,0.610272,0.630390,0.650856,0.671703
125: RETAIL PRICE,0.124600,0.134270,0.146551,0.163274,0.178229,0.191362,0.203975,0.216732,0.229664,0.242873,0.256389,0.270156,0.284126,0.298295,0.312644,0.327150,0.341805,0.356606,0.371533,0.386557,0.401674,0.416972,0.432486,0.448223,0.464186,0.480382,0.496821,0.513521,0.530518,0.547837,0.565498,0.583533,0.601996,0.620895,0.640292,0.660256
126: RETAIL PRICE,0.124600,0.138712,0.155303,0.168932,0.181321,0.193497,0.205844,0.218434,0.231363,0.244580,0.258061,0.271771,0.285688,0.299787,0.314049,0.328454,0.342997,0.357679,0.372485,0.387422,0.402552,0.417888,0.433434,0.449198,0.465182,0.481392,0.497838,0.514538,0.531529,0.548834,0.566474,0.584483,0.602914,0.621779,0.641134,0.661051
127: RETAIL PRICE,0.124600,0.134270,0.146551,0.163274,0.178229,0.191362,0.203972,0.216661,0.229484,0.242574,0.255917,0.269455,0.283142,0.296983,0.310954,0.325025,0.339183,0.353418,0.367706,0.382011,0.396328,0.410739,0.425280,0.439956,0.454771,0.469730,0.485174,0.501096,0.517535,0.533506,0.549107,0.564528,0.582105,0.601066,0.620484,0.640295
128: RETAIL PRICE,0.124600,0.138712,0.155303,0.168932,0.181321,0.193497,0.205839,0.218352,0.231174,0.244265,0.257567,0.271044,0.284673,0.298438,0.312315,0.326277,0.340314,0.354421,0.368577,0.382783,0.397099,0.411536,0.426097,0.440786,0.455608,0.470566,0.486015,0.501965,0.518367,0.534270,0.549773,0.565152,0.583014,0.601990,0.621401,0.641199
129: RETAIL PRICE,0.124600,0.126528,0.128882,0.131767,0.134850,0.138337,0.142030,0.145748,0.149395,0.152830,0.155913,0.158735,0.161426,0.164007,0.166503,0.168927,0.171291,0.173601,0.175877,0.178145,0.180409,0.182666,0.184914,0.187154,0.189385,0.191610,0.193827,0.196038,0.198247,0.200458,0.202671,0.204885,0.207101,0.209319,0.211538,0.213759
130: RETAIL PRICE,0.124600,0.127491,0.130580,0.133816,0.137455,0.141252,0.145014,0.148614,0.151873,0.154803,0.157545,0.160179,0.162714,0.165159,0.167531,0.169843,0.172124,0.174394,0.176656,0.178910,0.181157,0.183397,0.185626,0.187847,0.190060,0.192270,0.194482,0.196695,0.198910,0.201125,0.203342,0.205560,0.207779,0.209999,0.212220,0.214442
131: RETAIL PRICE,0.124600,0.126528,0.128882,0.131767,0.134850,0.138337,0.142030,0.145748,0.149395,0.152830,0.155913,0.158735,0.161426,0.164007,0.166503,0.168927,0.171291,0.173601,0.175877,0.178145,0.180409,0.182666,0.184914,0.187154,0.189385,0.191610,0.193827,0.196035,0.198239,0.200444,0.202647,0.204850,0.207051,0.209252,0.211453,0.213653
132: RETAIL PRICE,0.124600,0.127491,0.130580,0.133816,0.137455,0.141252,0.145014,0.148614,0.151873,0.154803,0.157545,0.160179,0.162714,0.165159,0.167531,0.169843,0.172124,0.174394,0.176656,0.178910,0.181157,0.183397,0.185626,0.187847,0.190060,0.192270,0.194481,0.196690,0.198899,0.201108,0.203314,0.205519,0.207723,0.209925,0.212126,0.214326
